embryo,overall_cv,MeanD_part5,CV_part5,N_part5,MeanD_part10,CV_part10,N_part10,MeanD_part15,CV_part15,N_part15,MeanD_part20,CV_part20,N_part20
Set1_001,0.26597088399612745,0.010229727105048554,2.0934503722618416,2090.0,0.009866319647684718,1.624147434150208,942.0,0.00682406902008785,1.3019022560155333,426.0,0.005116622091684309,1.1193107248025076,233.0
Set1_002,0.24587480292440972,0.011933109273453844,2.1978681042573514,788.0,0.011762337779775965,1.6201239554690874,359.0,0.007734237345386593,1.4531648176535437,126.0,0.006702736010684895,1.2955987801049962,65.0
Set1_006,0.27183092081066285,0.011222002732138367,2.2056820191516158,1949.0,0.010657515509084864,1.5631345607763696,891.0,0.00715425925783652,1.3438446973784486,382.0,0.005603573273139963,1.302241505703504,207.0
Set2_003,0.2670750845656938,0.011168552710311969,2.361939031531549,1886.0,0.010715316366588856,1.8470692429447082,865.0,0.006981975260395301,1.897431741285619,346.0,0.005811916712725449,1.92440350615945,182.0
Set2_005,,,,0.0,,,0.0,,,0.0,,,0.0
