FileName,TrackLength,Frequency
tracked_Traj_Set2_t2_post011.nd2_crop,47.5,8
tracked_Traj_Set2_t2_post011.nd2_crop,52.5,6
tracked_Traj_Set2_t2_post011.nd2_crop,57.5,3
tracked_Traj_Set2_t2_post011.nd2_crop,62.5,2
tracked_Traj_Set2_t2_post011.nd2_crop,67.5,1
tracked_Traj_Set2_t2_post011.nd2_crop,72.5,1
tracked_Traj_Set2_t2_post011.nd2_crop,77.5,2
tracked_Traj_Set2_t2_post011.nd2_crop,82.5,2
tracked_Traj_Set2_t2_post011.nd2_crop,87.5,2
tracked_Traj_Set2_t2_post011.nd2_crop,92.5,1
tracked_Traj_Set2_t2_post011.nd2_crop,97.5,1
tracked_Traj_Set2_t2_post012.nd2_crop,2.5,0
tracked_Traj_Set2_t2_post012.nd2_crop,7.5,0
tracked_Traj_Set2_t2_post012.nd2_crop,12.5,340
tracked_Traj_Set2_t2_post012.nd2_crop,17.5,112
tracked_Traj_Set2_t2_post012.nd2_crop,22.5,62
tracked_Traj_Set2_t2_post012.nd2_crop,27.5,32
tracked_Traj_Set2_t2_post012.nd2_crop,32.5,23
tracked_Traj_Set2_t2_post012.nd2_crop,37.5,19
tracked_Traj_Set2_t2_post012.nd2_crop,42.5,16
tracked_Traj_Set2_t2_post012.nd2_crop,47.5,14
tracked_Traj_Set2_t2_post012.nd2_crop,52.5,13
tracked_Traj_Set2_t2_post012.nd2_crop,57.5,8
tracked_Traj_Set2_t2_post012.nd2_crop,62.5,3
tracked_Traj_Set2_t2_post012.nd2_crop,67.5,4
tracked_Traj_Set2_t2_post012.nd2_crop,72.5,8
tracked_Traj_Set2_t2_post012.nd2_crop,77.5,6
tracked_Traj_Set2_t2_post012.nd2_crop,82.5,2
tracked_Traj_Set2_t2_post012.nd2_crop,87.5,5
tracked_Traj_Set2_t2_post012.nd2_crop,92.5,2
tracked_Traj_Set2_t2_post012.nd2_crop,97.5,3
tracked_Traj_Set2_t2_post013.nd2_crop,2.5,0
tracked_Traj_Set2_t2_post013.nd2_crop,7.5,0
tracked_Traj_Set2_t2_post013.nd2_crop,12.5,340
tracked_Traj_Set2_t2_post013.nd2_crop,17.5,92
tracked_Traj_Set2_t2_post013.nd2_crop,22.5,30
tracked_Traj_Set2_t2_post013.nd2_crop,27.5,19
tracked_Traj_Set2_t2_post013.nd2_crop,32.5,13
tracked_Traj_Set2_t2_post013.nd2_crop,37.5,3
tracked_Traj_Set2_t2_post013.nd2_crop,42.5,5
tracked_Traj_Set2_t2_post013.nd2_crop,47.5,6
tracked_Traj_Set2_t2_post013.nd2_crop,52.5,1
tracked_Traj_Set2_t2_post013.nd2_crop,57.5,1
tracked_Traj_Set2_t2_post013.nd2_crop,62.5,0
tracked_Traj_Set2_t2_post013.nd2_crop,67.5,1
tracked_Traj_Set2_t2_post013.nd2_crop,72.5,1
tracked_Traj_Set2_t2_post013.nd2_crop,77.5,0
tracked_Traj_Set2_t2_post013.nd2_crop,82.5,0
tracked_Traj_Set2_t2_post013.nd2_crop,87.5,0
tracked_Traj_Set2_t2_post013.nd2_crop,92.5,1
tracked_Traj_Set2_t2_post013.nd2_crop,97.5,0
