embryo,overall_cv,MeanD_part5,CV_part5,N_part5,MeanD_part10,CV_part10,N_part10,MeanD_part15,CV_part15,N_part15,MeanD_part20,CV_part20,N_part20
Set2_t2_post007,0.20587952699704676,0.02063672341521182,1.7959992689378799,2999.0,0.019716872488366222,1.2827156000975917,1392.0,0.015195921672596754,1.2098326222252884,637.0,0.012041116866007827,1.2024660741759032,380.0
Set2_t2_post008,0.28192134723574813,0.020445973502566092,1.8108263864567686,1370.0,0.019960304643844844,1.36488585932432,639.0,0.013180178566415002,1.32893362444443,281.0,0.00993184095389736,1.3459745633856521,166.0
Set2_t2_post009,0.28253580141565937,0.02339424629530145,1.6948617810027053,3141.0,0.022571846738564973,1.2852478017677211,1465.0,0.01504161293620875,1.4050574215706382,641.0,0.011256093911861989,1.4656262206573643,376.0
Set2_t2_post010,0.27074419188902654,0.014258998570733766,2.084945583423187,5151.0,0.013490421344777731,1.5996117385262485,2416.0,0.00929644049273391,1.4855691518325438,1258.0,0.0070179230201739265,1.2217664129528065,811.0
Set2_t2_post011,0.2031093452858848,0.024257822593404563,1.6479344366176956,2604.0,0.02401825314275963,1.136275434964444,1195.0,0.018797396064773424,1.1672711071574633,508.0,0.014260038510705555,1.1899788272115386,281.0
Set2_t2_post012,0.1972840965895345,0.015643804980996958,1.956050829491588,3314.0,0.0151373132215418,1.4577719808529686,1550.0,0.011379228117083898,1.401718546808501,791.0,0.009556179126396388,1.4001971742316794,502.0
Set2_t2_post013,0.2503514867501978,0.027555953233385985,1.5991115596524104,1655.0,0.02802224982623807,1.1259918701154656,765.0,0.01994407035345425,1.0525528931053918,294.0,0.014479259827905464,1.1716518329202354,155.0
