FileName,N_total_tracks,N_short_excl,N_long_excl,frac_over20fr,N_analysed,MeanTrackLength,MedianD,MeanD,StdD,SEMD,MinD,MaxD,QualityFlag,MeanParticlesPerFrame
Traj_Set1_001.nd2_crop.tif,12063,11448,0,0.0136,615,3.908480477493161,0.024570173986503196,0.050788326217082666,0.064194536589526,0.00259068065708797,-0.0380512220848036,0.3863356178365203,PASS,
Traj_Set1_002.nd2_crop.tif,11835,11563,0,0.0039,272,3.2134347275031687,0.027291307108097504,0.05508180400435697,0.07085061459205524,0.004303868331258709,-0.039942157942899376,0.3870635115118946,PASS,
Traj_Set1_006.nd2_crop.tif,12162,11580,0,0.0118,582,3.8835717809570793,0.02678264975505281,0.05551173577274402,0.06942543912132057,0.0028802525459374188,-0.018306591805329547,0.39857073782144553,PASS,
Traj_Set2_003.nd2_crop.tif,14556,13963,0,0.0082,593,3.6479802143446003,0.023439351810491185,0.053781796688699236,0.0732179653985287,0.0030092398410192026,-0.05613842065899485,0.7151369628109475,PASS,
Traj_Set2_005.nd2_crop.tif,979,979,0,0.0,0,3.006128702757916,,,,,,,FAIL_no_tracks,
