FileName,MedianDiffusion,MeanDiffusion,StdDiffusion,SEMDiffusion,NumTrajectories,MinDiffusion,MaxDiffusion,NumTracks,MeanTrackLength
tracked_Traj_set2_003.nd2_crop,0.021256731693400296,0.05779663754989392,0.080464677578583,0.004548132481198691,313,-0.02964450099880079,0.4565457040094063,313,18.86581469648562
tracked_Traj_G_AP_001.nd2_crop,0.044230398532232165,0.07761233658049756,0.09396061517333143,0.0055270950101959666,289,-0.013450153891388933,0.57031664372529,289,15.633217993079585
tracked_Traj_Middle_Set1035.nd2_crop,0.03937243210747615,0.06750723607283499,0.08250034668184272,0.004454600008097318,343,-0.021345832958743056,0.583241035964095,343,15.810495626822158
tracked_Traj_Middle_Set1008.nd2_crop,0.041256450172894726,0.06270116375649365,0.07198320628124528,0.0040752465658173516,312,-0.027709198024596985,0.4375024020823541,312,17.28846153846154
tracked_Traj_Middle_Set1017.nd2_crop,0.04036888235170149,0.06623740510154931,0.08143289230225743,0.004773680688437202,291,-0.05031885308407606,0.5917580537199809,291,16.7766323024055
tracked_Traj_G_AMP_003.nd2_crop,0.03333286618405613,0.06275138044331033,0.0780062342672135,0.0033851822296545164,531,-0.01725286984819723,0.5224141848241153,531,17.817325800376647
