FileName,MeanParticlesPerFrame,StdParticlesPerFrame,FramesSampled,TotalFrames,MedianParticlesPerFrame
set2_003.nd2_crop.tif,651.90,43.31,10,90,661.50

G_AMP_003.nd2_crop.tif,918.10,31.54,10,111,923.00

G_AP_001.nd2_crop.tif,284.60,109.04,10,102,273.50

Middle_Set1035.nd2_crop.tif,1090.60,31.36,10,96,1098.00

Middle_Set1008.nd2_crop.tif,1068.30,26.73,10,93,1068.00

Middle_Set1017.nd2_crop.tif,1142.60,8.62,10,91,1145.00

