embryo,overall_cv,MeanD_part5,CV_part5,N_part5,MeanD_part10,CV_part10,N_part10,MeanD_part15,CV_part15,N_part15,MeanD_part20,CV_part20,N_part20
Set2_pre,0.24939898804586244,0.015039715425469773,2.19090201372352,3498.0,0.014237946577873471,1.5136370586406593,1627.0,0.009807636134088511,1.5344086070381642,771.0,0.008041318411774996,1.5203313386470845,456.0
Set2_pre001,0.289465517406033,0.010857117727690152,2.425809955269116,2344.0,0.010111052521670919,1.8351080964293063,1082.0,0.006685044534336092,1.7426838853618896,534.0,0.0051192372495953665,1.5405239764969332,330.0
Set2_pre002,0.3244273845359547,0.012020497773246507,2.3661450451411663,5044.0,0.01185392706538314,1.7908478947158075,2389.0,0.0074745730325343806,1.9618455748558483,1235.0,0.005079599617659677,1.6713237807347379,804.0
Set2_pre003,0.23210648732294853,0.007326341380252927,2.8022716426191856,7463.0,0.0066497043148607245,2.299810344975224,3529.0,0.0046677630098002215,1.9559389815610566,1990.0,0.004154677136940413,1.8527626130424464,1342.0
Set2_pre004,0.30992572431466936,0.018282800161321777,1.9777458338631513,3296.0,0.017171824218318067,1.4343671432526832,1538.0,0.011290665026391176,1.4447792132232766,700.0,0.007955837133451498,1.3598118937632528,415.0
Set2_pre005,0.22423911244264372,0.007705532647380234,2.5087776854747728,6568.0,0.0072080505243782315,2.006047666200123,3075.0,0.0052922359428048205,1.6868834614060837,1693.0,0.004334401929074909,1.347078335918138,1083.0
Set2_pre006,0.28398366962072813,0.012820048704135787,2.3495189758483495,3264.0,0.01254125331521966,1.789948734735264,1543.0,0.007679552343246759,1.8470999068004206,787.0,0.006556471543974248,1.8193751734126722,520.0
