FileName,MeanParticlesPerFrame,StdParticlesPerFrame,FramesSampled,TotalFrames,MedianParticlesPerFrame
Posteior_Set4018.nd2_crop.tif,550.30,32.64,10,96,562.00

Anterior_Set4016.nd2_crop.tif,569.40,22.44,10,115,571.50

Middle_Set4017.nd2_crop.tif,712.60,21.96,10,98,713.50

Posteior_Set4009.nd2_crop.tif,540.40,24.32,10,98,548.00

Anterior_Set4007.nd2_crop.tif,566.50,37.41,10,114,581.00

Middle_Set4008.nd2_crop.tif,601.90,21.37,10,96,597.00

