FileName,TrackLength,Frequency
tracked_Traj_Anterior_Set4007.nd2_crop,52.5,1
tracked_Traj_Anterior_Set4007.nd2_crop,57.5,1
tracked_Traj_Anterior_Set4007.nd2_crop,62.5,1
tracked_Traj_Anterior_Set4007.nd2_crop,67.5,0
tracked_Traj_Anterior_Set4007.nd2_crop,72.5,0
tracked_Traj_Anterior_Set4007.nd2_crop,77.5,0
tracked_Traj_Anterior_Set4007.nd2_crop,82.5,1
tracked_Traj_Anterior_Set4007.nd2_crop,87.5,0
tracked_Traj_Anterior_Set4007.nd2_crop,92.5,0
tracked_Traj_Anterior_Set4007.nd2_crop,97.5,0
tracked_Traj_Middle_Set4008.nd2_crop,2.5,0
tracked_Traj_Middle_Set4008.nd2_crop,7.5,0
tracked_Traj_Middle_Set4008.nd2_crop,12.5,136
tracked_Traj_Middle_Set4008.nd2_crop,17.5,39
tracked_Traj_Middle_Set4008.nd2_crop,22.5,19
tracked_Traj_Middle_Set4008.nd2_crop,27.5,15
tracked_Traj_Middle_Set4008.nd2_crop,32.5,6
tracked_Traj_Middle_Set4008.nd2_crop,37.5,3
tracked_Traj_Middle_Set4008.nd2_crop,42.5,2
tracked_Traj_Middle_Set4008.nd2_crop,47.5,5
tracked_Traj_Middle_Set4008.nd2_crop,52.5,1
tracked_Traj_Middle_Set4008.nd2_crop,57.5,0
tracked_Traj_Middle_Set4008.nd2_crop,62.5,0
tracked_Traj_Middle_Set4008.nd2_crop,67.5,0
tracked_Traj_Middle_Set4008.nd2_crop,72.5,0
tracked_Traj_Middle_Set4008.nd2_crop,77.5,0
tracked_Traj_Middle_Set4008.nd2_crop,82.5,1
tracked_Traj_Middle_Set4008.nd2_crop,87.5,0
tracked_Traj_Middle_Set4008.nd2_crop,92.5,0
tracked_Traj_Middle_Set4008.nd2_crop,97.5,1
tracked_Traj_Posteior_Set4018.nd2_crop.tif,2.5,0
tracked_Traj_Posteior_Set4018.nd2_crop.tif,7.5,0
tracked_Traj_Posteior_Set4018.nd2_crop.tif,12.5,133
tracked_Traj_Posteior_Set4018.nd2_crop.tif,17.5,34
tracked_Traj_Posteior_Set4018.nd2_crop.tif,22.5,11
tracked_Traj_Posteior_Set4018.nd2_crop.tif,27.5,8
tracked_Traj_Posteior_Set4018.nd2_crop.tif,32.5,2
tracked_Traj_Posteior_Set4018.nd2_crop.tif,37.5,3
tracked_Traj_Posteior_Set4018.nd2_crop.tif,42.5,1
tracked_Traj_Posteior_Set4018.nd2_crop.tif,47.5,1
tracked_Traj_Posteior_Set4018.nd2_crop.tif,52.5,0
tracked_Traj_Posteior_Set4018.nd2_crop.tif,57.5,0
tracked_Traj_Posteior_Set4018.nd2_crop.tif,62.5,0
tracked_Traj_Posteior_Set4018.nd2_crop.tif,67.5,0
tracked_Traj_Posteior_Set4018.nd2_crop.tif,72.5,0
tracked_Traj_Posteior_Set4018.nd2_crop.tif,77.5,0
tracked_Traj_Posteior_Set4018.nd2_crop.tif,82.5,0
tracked_Traj_Posteior_Set4018.nd2_crop.tif,87.5,1
