FileName,DiffusionCoefficient,CumulativeProbability
tracked_Traj_Em001.nd2_crop,0.00024725335386899803,0.011235955056179775
tracked_Traj_Em001.nd2_crop,0.0003258770644302311,0.02247191011235955
tracked_Traj_Em001.nd2_crop,0.0005002177049021871,0.033707865168539325
tracked_Traj_Em001.nd2_crop,0.0008322124770515138,0.0449438202247191
tracked_Traj_Em001.nd2_crop,0.0009345891444857779,0.056179775280898875
tracked_Traj_Em001.nd2_crop,0.0009476482242026849,0.06741573033707865
tracked_Traj_Em001.nd2_crop,0.001020693304782517,0.07865168539325842
tracked_Traj_Em001.nd2_crop,0.0013308970671292697,0.0898876404494382
tracked_Traj_Em001.nd2_crop,0.0013715701429541029,0.10112359550561797
tracked_Traj_Em001.nd2_crop,0.0014690108430016743,0.11235955056179775
tracked_Traj_Em001.nd2_crop,0.0017433479343096638,0.12359550561797752
tracked_Traj_Em001.nd2_crop,0.0018351150601703863,0.1348314606741573
tracked_Traj_Em001.nd2_crop,0.0018951693241589806,0.14606741573033707
tracked_Traj_Em001.nd2_crop,0.0019864298365676342,0.15730337078651685
tracked_Traj_Em001.nd2_crop,0.002168901916197071,0.16853932584269662
tracked_Traj_Em001.nd2_crop,0.002214427707437826,0.1797752808988764
tracked_Traj_Em001.nd2_crop,0.0022437998391023365,0.19101123595505617
tracked_Traj_Em001.nd2_crop,0.0025220400932639917,0.20224719101123595
tracked_Traj_Em001.nd2_crop,0.0025829303069738923,0.21348314606741572
tracked_Traj_Em001.nd2_crop,0.0028438354332182177,0.2247191011235955
tracked_Traj_Em001.nd2_crop,0.0029924092240140067,0.23595505617977527
tracked_Traj_Em001.nd2_crop,0.003081424843137575,0.24719101123595505
tracked_Traj_Em001.nd2_crop,0.0030888955432482796,0.25842696629213485
tracked_Traj_Em001.nd2_crop,0.0032245435432240875,0.2696629213483146
tracked_Traj_Em001.nd2_crop,0.0033152129596356935,0.2808988764044944
tracked_Traj_Em001.nd2_crop,0.003346661526155523,0.29213483146067415
