FileName,MedianDiffusion,StandardError
tracked_Traj_Em1_NC10.nd2_crop,0.07551735624081032,0.003570876116311858
tracked_Traj_Em2_NC10001.nd2_crop,0.050629023213126234,0.0027973191159982947
tracked_Traj_Em3_NC10002.nd2_crop,0.02655469530076078,0.0022860238816465725
tracked_Traj_Em4_NC10003.nd2_crop,0.06477030756287949,0.003321260525287476
