FileName,TrackLength,Frequency
tracked_Traj_Set2_pre004.nd2_crop,82.5,0
tracked_Traj_Set2_pre004.nd2_crop,87.5,1
tracked_Traj_Set2_pre004.nd2_crop,92.5,4
tracked_Traj_Set2_pre004.nd2_crop,97.5,3
tracked_Traj_Set2_pre005.nd2_crop,2.5,0
tracked_Traj_Set2_pre005.nd2_crop,7.5,0
tracked_Traj_Set2_pre005.nd2_crop,12.5,485
tracked_Traj_Set2_pre005.nd2_crop,17.5,228
tracked_Traj_Set2_pre005.nd2_crop,22.5,137
tracked_Traj_Set2_pre005.nd2_crop,27.5,66
tracked_Traj_Set2_pre005.nd2_crop,32.5,67
tracked_Traj_Set2_pre005.nd2_crop,37.5,40
tracked_Traj_Set2_pre005.nd2_crop,42.5,33
tracked_Traj_Set2_pre005.nd2_crop,47.5,16
tracked_Traj_Set2_pre005.nd2_crop,52.5,27
tracked_Traj_Set2_pre005.nd2_crop,57.5,16
tracked_Traj_Set2_pre005.nd2_crop,62.5,5
tracked_Traj_Set2_pre005.nd2_crop,67.5,8
tracked_Traj_Set2_pre005.nd2_crop,72.5,9
tracked_Traj_Set2_pre005.nd2_crop,77.5,7
tracked_Traj_Set2_pre005.nd2_crop,82.5,4
tracked_Traj_Set2_pre005.nd2_crop,87.5,6
tracked_Traj_Set2_pre005.nd2_crop,92.5,4
tracked_Traj_Set2_pre005.nd2_crop,97.5,5
tracked_Traj_Set2_pre006.nd2_crop,2.5,0
tracked_Traj_Set2_pre006.nd2_crop,7.5,0
tracked_Traj_Set2_pre006.nd2_crop,12.5,335
tracked_Traj_Set2_pre006.nd2_crop,17.5,93
tracked_Traj_Set2_pre006.nd2_crop,22.5,44
tracked_Traj_Set2_pre006.nd2_crop,27.5,29
tracked_Traj_Set2_pre006.nd2_crop,32.5,20
tracked_Traj_Set2_pre006.nd2_crop,37.5,10
tracked_Traj_Set2_pre006.nd2_crop,42.5,20
tracked_Traj_Set2_pre006.nd2_crop,47.5,5
tracked_Traj_Set2_pre006.nd2_crop,52.5,9
tracked_Traj_Set2_pre006.nd2_crop,57.5,10
tracked_Traj_Set2_pre006.nd2_crop,62.5,6
tracked_Traj_Set2_pre006.nd2_crop,67.5,6
tracked_Traj_Set2_pre006.nd2_crop,72.5,3
tracked_Traj_Set2_pre006.nd2_crop,77.5,5
tracked_Traj_Set2_pre006.nd2_crop,82.5,4
tracked_Traj_Set2_pre006.nd2_crop,87.5,1
tracked_Traj_Set2_pre006.nd2_crop,92.5,0
tracked_Traj_Set2_pre006.nd2_crop,97.5,2
