FileName,MeanParticlesPerFrame,StdParticlesPerFrame,FramesSampled,TotalFrames,MedianParticlesPerFrame
Set2_pre.nd2_crop.tif,822.40,25.96,10,300,816.50

Set2_pre001.nd2_crop.tif,599.10,48.68,10,300,612.00

Set2_pre002.nd2_crop.tif,673.30,48.01,10,300,688.50

Set2_pre003.nd2_crop.tif,626.20,39.45,10,300,628.00

Set2_pre004.nd2_crop.tif,786.60,30.42,10,300,784.00

Set2_pre005.nd2_crop.tif,518.10,20.72,10,300,515.50

Set2_pre006.nd2_crop.tif,791.70,25.18,10,300,784.00

