FileName,MeanParticlesPerFrame,StdParticlesPerFrame,FramesSampled,TotalFrames,MedianParticlesPerFrame
Set2_t1_post.nd2_crop.tif,785.40,44.38,10,300,778.50

Set2_t1_post001.nd2_crop.tif,640.70,16.91,10,300,638.50

Set2_t1_post002.nd2_crop.tif,719.00,30.84,10,300,724.50

Set2_t1_post003.nd2_crop.tif,670.40,48.46,10,300,673.50

Set2_t1_post004.nd2_crop.tif,732.40,46.23,10,300,720.00

Set2_t1_post005.nd2_crop.tif,807.00,24.25,10,300,799.50

Set2_t1_post006.nd2_crop.tif,762.00,19.56,10,300,764.00

