FileName,MedianDiffusion,MeanDiffusion,StdDiffusion,SEMDiffusion,NumTrajectories,MinDiffusion,MaxDiffusion,NumTracks,MeanTrackLength
tracked_Traj_Set2_t1_post.nd2_crop,0.04365061971034123,0.08635802231892528,0.10660112067152759,0.0036478152533096033,854,-0.019147498827810625,0.9923692697321674,854,24.659250585480095
tracked_Traj_Set2_t1_post001.nd2_crop,0.03796700542855303,0.07813637942142801,0.10695183164082973,0.005041757694236844,450,-0.014234798524424486,1.0328014642800847,450,21.515555555555554
tracked_Traj_Set2_t1_post002.nd2_crop,0.07618482221863608,0.10817495235170704,0.11271109113228486,0.0036626183305239427,947,-0.019686210616677434,0.7080126714111553,947,21.368532206969377
tracked_Traj_Set2_t1_post003.nd2_crop,0.02238233939921274,0.06958292582725412,0.10057374794882692,0.0031171612582241324,1041,-0.004200881677740029,0.8959967878980991,1041,33.59269932756965
tracked_Traj_Set2_t1_post004.nd2_crop,0.08194331776646738,0.1174765772225536,0.1194666787017443,0.004477203073302215,712,-0.02775271971358331,0.9241515127785651,712,21.40870786516854
tracked_Traj_Set2_t1_post005.nd2_crop,0.04534174159807885,0.08473839922529482,0.1037456296265768,0.003531542303151862,863,-0.016227288544221685,0.7214318623167254,863,24.930475086906142
tracked_Traj_Set2_t1_post006.nd2_crop,0.08134200379329777,0.11042672903106501,0.11076805083355502,0.004295400772651113,665,-0.009787804735680491,0.620603106192104,665,21.467669172932332
