FileName,DiffusionCoefficient,CumulativeProbability
tracked_Traj_Set2_t1_post.nd2_crop,-0.019147498827810625,0.00117096018735363
tracked_Traj_Set2_t1_post.nd2_crop,-0.008366728294226345,0.00234192037470726
tracked_Traj_Set2_t1_post.nd2_crop,-0.008126320137722885,0.00351288056206089
tracked_Traj_Set2_t1_post.nd2_crop,-0.007453195676013788,0.00468384074941452
tracked_Traj_Set2_t1_post.nd2_crop,-0.0074171277117090016,0.00585480093676815
tracked_Traj_Set2_t1_post.nd2_crop,-0.007247160665429788,0.00702576112412178
tracked_Traj_Set2_t1_post.nd2_crop,-0.006755903200997292,0.00819672131147541
tracked_Traj_Set2_t1_post.nd2_crop,-0.005671572554984748,0.00936768149882904
tracked_Traj_Set2_t1_post.nd2_crop,-0.002734934753272983,0.01053864168618267
tracked_Traj_Set2_t1_post.nd2_crop,-0.0025791428661992356,0.0117096018735363
tracked_Traj_Set2_t1_post.nd2_crop,-0.001984151780666457,0.01288056206088993
tracked_Traj_Set2_t1_post.nd2_crop,-0.0016070601425146036,0.01405152224824356
tracked_Traj_Set2_t1_post.nd2_crop,-0.0014844751233630523,0.01522248243559719
tracked_Traj_Set2_t1_post.nd2_crop,-0.0010232545636636192,0.01639344262295082
tracked_Traj_Set2_t1_post.nd2_crop,-0.000648977496784628,0.01756440281030445
tracked_Traj_Set2_t1_post.nd2_crop,-0.0005862215105193023,0.01873536299765808
tracked_Traj_Set2_t1_post.nd2_crop,-0.00011174869764096762,0.01990632318501171
tracked_Traj_Set2_t1_post.nd2_crop,-2.1926327001976247e-05,0.02107728337236534
tracked_Traj_Set2_t1_post.nd2_crop,0.00015369836032187904,0.02224824355971897
tracked_Traj_Set2_t1_post.nd2_crop,0.00015696249473531334,0.0234192037470726
tracked_Traj_Set2_t1_post.nd2_crop,0.00030746992107150476,0.02459016393442623
tracked_Traj_Set2_t1_post.nd2_crop,0.0003709188852257431,0.02576112412177986
tracked_Traj_Set2_t1_post.nd2_crop,0.0005525310546185195,0.026932084309133488
tracked_Traj_Set2_t1_post.nd2_crop,0.0005810834417599171,0.02810304449648712
tracked_Traj_Set2_t1_post.nd2_crop,0.0006825777296011852,0.02927400468384075
tracked_Traj_Set2_t1_post.nd2_crop,0.0007420041737576894,0.03044496487119438
tracked_Traj_Set2_t1_post.nd2_crop,0.0007651069683193461,0.03161592505854801
tracked_Traj_Set2_t1_post.nd2_crop,0.0008263755522278465,0.03278688524590164
tracked_Traj_Set2_t1_post.nd2_crop,0.0008590096592978602,0.03395784543325527
tracked_Traj_Set2_t1_post.nd2_crop,0.0008966430680304155,0.0351288056206089
tracked_Traj_Set2_t1_post.nd2_crop,0.0009428242845268916,0.03629976580796253
tracked_Traj_Set2_t1_post.nd2_crop,0.0009688573986363946,0.03747072599531616
tracked_Traj_Set2_t1_post.nd2_crop,0.0009743336492490001,0.03864168618266979
tracked_Traj_Set2_t1_post.nd2_crop,0.0010631540145178175,0.03981264637002342
tracked_Traj_Set2_t1_post.nd2_crop,0.0010705327492126562,0.040983606557377046
tracked_Traj_Set2_t1_post.nd2_crop,0.0011916381873669222,0.04215456674473068
tracked_Traj_Set2_t1_post.nd2_crop,0.0013082005750214693,0.04332552693208431
tracked_Traj_Set2_t1_post.nd2_crop,0.00145067892108332,0.04449648711943794
tracked_Traj_Set2_t1_post.nd2_crop,0.001475445909580884,0.04566744730679157
tracked_Traj_Set2_t1_post.nd2_crop,0.0016675636388472203,0.0468384074941452
tracked_Traj_Set2_t1_post.nd2_crop,0.001700189161169506,0.04800936768149883
tracked_Traj_Set2_t1_post.nd2_crop,0.0017272815232860844,0.04918032786885246
tracked_Traj_Set2_t1_post.nd2_crop,0.001727385132666627,0.05035128805620609
tracked_Traj_Set2_t1_post.nd2_crop,0.001790754084051103,0.05152224824355972
tracked_Traj_Set2_t1_post.nd2_crop,0.001845181934094432,0.05269320843091335
tracked_Traj_Set2_t1_post.nd2_crop,0.0018528317543280543,0.053864168618266976
tracked_Traj_Set2_t1_post.nd2_crop,0.00200243048405586,0.05503512880562061
tracked_Traj_Set2_t1_post.nd2_crop,0.0022311025511343725,0.05620608899297424
tracked_Traj_Set2_t1_post.nd2_crop,0.0023547829880366977,0.05737704918032787
tracked_Traj_Set2_t1_post.nd2_crop,0.002375793814740338,0.0585480093676815
tracked_Traj_Set2_t1_post.nd2_crop,0.0025611831160425574,0.059718969555035126
tracked_Traj_Set2_t1_post.nd2_crop,0.0025808620919385125,0.06088992974238876
tracked_Traj_Set2_t1_post.nd2_crop,0.002636916800022024,0.06206088992974239
tracked_Traj_Set2_t1_post.nd2_crop,0.0026513363633912284,0.06323185011709602
tracked_Traj_Set2_t1_post.nd2_crop,0.0026969706156299155,0.06440281030444965
tracked_Traj_Set2_t1_post.nd2_crop,0.0027507353055040316,0.06557377049180328
tracked_Traj_Set2_t1_post.nd2_crop,0.002772645236844319,0.06674473067915691
tracked_Traj_Set2_t1_post.nd2_crop,0.0027833462356162413,0.06791569086651054
tracked_Traj_Set2_t1_post.nd2_crop,0.002859299555676216,0.06908665105386416
tracked_Traj_Set2_t1_post.nd2_crop,0.003048149747275094,0.0702576112412178
tracked_Traj_Set2_t1_post.nd2_crop,0.0030616539704203466,0.07142857142857142
tracked_Traj_Set2_t1_post.nd2_crop,0.003276971562161442,0.07259953161592506
tracked_Traj_Set2_t1_post.nd2_crop,0.003317041169002011,0.07377049180327869
tracked_Traj_Set2_t1_post.nd2_crop,0.003355256319693583,0.07494145199063232
tracked_Traj_Set2_t1_post.nd2_crop,0.0034108973767474106,0.07611241217798595
tracked_Traj_Set2_t1_post.nd2_crop,0.0034276281610476312,0.07728337236533958
tracked_Traj_Set2_t1_post.nd2_crop,0.003435973424979141,0.07845433255269321
tracked_Traj_Set2_t1_post.nd2_crop,0.003540273784327191,0.07962529274004684
tracked_Traj_Set2_t1_post.nd2_crop,0.00360185071988848,0.08079625292740047
tracked_Traj_Set2_t1_post.nd2_crop,0.00363754948206446,0.08196721311475409
tracked_Traj_Set2_t1_post.nd2_crop,0.0036420931522223986,0.08313817330210772
tracked_Traj_Set2_t1_post.nd2_crop,0.003678695643647297,0.08430913348946135
tracked_Traj_Set2_t1_post.nd2_crop,0.0037152417881383386,0.08548009367681499
tracked_Traj_Set2_t1_post.nd2_crop,0.0037329139668352647,0.08665105386416862
tracked_Traj_Set2_t1_post.nd2_crop,0.0037402508733691163,0.08782201405152225
tracked_Traj_Set2_t1_post.nd2_crop,0.0038153298479982347,0.08899297423887588
tracked_Traj_Set2_t1_post.nd2_crop,0.0038560921531001872,0.09016393442622951
tracked_Traj_Set2_t1_post.nd2_crop,0.00395549445033398,0.09133489461358314
tracked_Traj_Set2_t1_post.nd2_crop,0.00398475795312705,0.09250585480093677
tracked_Traj_Set2_t1_post.nd2_crop,0.004029391674114084,0.0936768149882904
tracked_Traj_Set2_t1_post.nd2_crop,0.004084432267020299,0.09484777517564402
tracked_Traj_Set2_t1_post.nd2_crop,0.004207384978422248,0.09601873536299765
tracked_Traj_Set2_t1_post.nd2_crop,0.004233019588419757,0.09718969555035128
tracked_Traj_Set2_t1_post.nd2_crop,0.004309564856803017,0.09836065573770492
tracked_Traj_Set2_t1_post.nd2_crop,0.004375337526738806,0.09953161592505855
tracked_Traj_Set2_t1_post.nd2_crop,0.004412846753410334,0.10070257611241218
tracked_Traj_Set2_t1_post.nd2_crop,0.0044742966147495525,0.10187353629976581
tracked_Traj_Set2_t1_post.nd2_crop,0.004480132526990504,0.10304449648711944
tracked_Traj_Set2_t1_post.nd2_crop,0.0045292279850554186,0.10421545667447307
tracked_Traj_Set2_t1_post.nd2_crop,0.004538590579690589,0.1053864168618267
tracked_Traj_Set2_t1_post.nd2_crop,0.004578054050644174,0.10655737704918032
tracked_Traj_Set2_t1_post.nd2_crop,0.004635959209913434,0.10772833723653395
tracked_Traj_Set2_t1_post.nd2_crop,0.004712433686744349,0.10889929742388758
tracked_Traj_Set2_t1_post.nd2_crop,0.004894743685541759,0.11007025761124122
tracked_Traj_Set2_t1_post.nd2_crop,0.00490459479990675,0.11124121779859485
tracked_Traj_Set2_t1_post.nd2_crop,0.004991791280568175,0.11241217798594848
tracked_Traj_Set2_t1_post.nd2_crop,0.005002114213301697,0.11358313817330211
tracked_Traj_Set2_t1_post.nd2_crop,0.005025538288348444,0.11475409836065574
tracked_Traj_Set2_t1_post.nd2_crop,0.005070334426114397,0.11592505854800937
tracked_Traj_Set2_t1_post.nd2_crop,0.005126282745920792,0.117096018735363
tracked_Traj_Set2_t1_post.nd2_crop,0.005156775720089066,0.11826697892271663
tracked_Traj_Set2_t1_post.nd2_crop,0.005175532560815073,0.11943793911007025
tracked_Traj_Set2_t1_post.nd2_crop,0.005235512066619367,0.12060889929742388
tracked_Traj_Set2_t1_post.nd2_crop,0.0052505916596149345,0.12177985948477751
tracked_Traj_Set2_t1_post.nd2_crop,0.0052916392364756185,0.12295081967213115
tracked_Traj_Set2_t1_post.nd2_crop,0.005294889896097491,0.12412177985948478
tracked_Traj_Set2_t1_post.nd2_crop,0.005320121557926847,0.1252927400468384
tracked_Traj_Set2_t1_post.nd2_crop,0.005364823064395648,0.12646370023419204
tracked_Traj_Set2_t1_post.nd2_crop,0.005377670433000437,0.12763466042154567
tracked_Traj_Set2_t1_post.nd2_crop,0.005402525511338615,0.1288056206088993
tracked_Traj_Set2_t1_post.nd2_crop,0.00544189320995478,0.12997658079625293
tracked_Traj_Set2_t1_post.nd2_crop,0.005548215126670267,0.13114754098360656
tracked_Traj_Set2_t1_post.nd2_crop,0.005728908492482036,0.1323185011709602
tracked_Traj_Set2_t1_post.nd2_crop,0.00575281527360023,0.13348946135831383
tracked_Traj_Set2_t1_post.nd2_crop,0.005876699894686072,0.13466042154566746
tracked_Traj_Set2_t1_post.nd2_crop,0.0059039037608741695,0.1358313817330211
tracked_Traj_Set2_t1_post.nd2_crop,0.0059565465757092295,0.13700234192037472
tracked_Traj_Set2_t1_post.nd2_crop,0.006137411889686883,0.13817330210772832
tracked_Traj_Set2_t1_post.nd2_crop,0.006165046207150182,0.13934426229508196
tracked_Traj_Set2_t1_post.nd2_crop,0.006266817282777125,0.1405152224824356
tracked_Traj_Set2_t1_post.nd2_crop,0.006367937944620551,0.14168618266978922
tracked_Traj_Set2_t1_post.nd2_crop,0.006446450749594847,0.14285714285714285
tracked_Traj_Set2_t1_post.nd2_crop,0.006520304194423788,0.14402810304449648
tracked_Traj_Set2_t1_post.nd2_crop,0.0066790791887507426,0.1451990632318501
tracked_Traj_Set2_t1_post.nd2_crop,0.006717055990570003,0.14637002341920374
tracked_Traj_Set2_t1_post.nd2_crop,0.006738392641198947,0.14754098360655737
tracked_Traj_Set2_t1_post.nd2_crop,0.00676826580756774,0.148711943793911
tracked_Traj_Set2_t1_post.nd2_crop,0.006817616792616517,0.14988290398126464
tracked_Traj_Set2_t1_post.nd2_crop,0.006988694574900761,0.15105386416861827
tracked_Traj_Set2_t1_post.nd2_crop,0.007070507459875673,0.1522248243559719
tracked_Traj_Set2_t1_post.nd2_crop,0.007134860499680547,0.15339578454332553
tracked_Traj_Set2_t1_post.nd2_crop,0.007157343313346652,0.15456674473067916
tracked_Traj_Set2_t1_post.nd2_crop,0.007247387178094946,0.1557377049180328
tracked_Traj_Set2_t1_post.nd2_crop,0.007383743633770736,0.15690866510538642
tracked_Traj_Set2_t1_post.nd2_crop,0.007468610754247106,0.15807962529274006
tracked_Traj_Set2_t1_post.nd2_crop,0.007530467283191472,0.1592505854800937
tracked_Traj_Set2_t1_post.nd2_crop,0.007560772582413513,0.16042154566744732
tracked_Traj_Set2_t1_post.nd2_crop,0.00756751983748824,0.16159250585480095
tracked_Traj_Set2_t1_post.nd2_crop,0.007581987785654727,0.16276346604215455
tracked_Traj_Set2_t1_post.nd2_crop,0.007600602498316441,0.16393442622950818
tracked_Traj_Set2_t1_post.nd2_crop,0.007615362110349698,0.16510538641686182
tracked_Traj_Set2_t1_post.nd2_crop,0.007694576645976736,0.16627634660421545
tracked_Traj_Set2_t1_post.nd2_crop,0.007740508315386797,0.16744730679156908
tracked_Traj_Set2_t1_post.nd2_crop,0.007750212862960256,0.1686182669789227
tracked_Traj_Set2_t1_post.nd2_crop,0.007901970847235273,0.16978922716627634
tracked_Traj_Set2_t1_post.nd2_crop,0.007933784758290553,0.17096018735362997
tracked_Traj_Set2_t1_post.nd2_crop,0.008013050681126779,0.1721311475409836
tracked_Traj_Set2_t1_post.nd2_crop,0.008083564515265342,0.17330210772833723
tracked_Traj_Set2_t1_post.nd2_crop,0.008141918011552103,0.17447306791569087
tracked_Traj_Set2_t1_post.nd2_crop,0.008319350913707148,0.1756440281030445
tracked_Traj_Set2_t1_post.nd2_crop,0.008439602969774602,0.17681498829039813
tracked_Traj_Set2_t1_post.nd2_crop,0.008505840048020736,0.17798594847775176
tracked_Traj_Set2_t1_post.nd2_crop,0.008553374733437393,0.1791569086651054
tracked_Traj_Set2_t1_post.nd2_crop,0.008578266414111418,0.18032786885245902
tracked_Traj_Set2_t1_post.nd2_crop,0.008626275145232763,0.18149882903981265
tracked_Traj_Set2_t1_post.nd2_crop,0.008671218541669636,0.18266978922716628
tracked_Traj_Set2_t1_post.nd2_crop,0.008682620516760775,0.18384074941451992
tracked_Traj_Set2_t1_post.nd2_crop,0.008778152127347774,0.18501170960187355
tracked_Traj_Set2_t1_post.nd2_crop,0.008861793743259433,0.18618266978922718
tracked_Traj_Set2_t1_post.nd2_crop,0.00889883436208779,0.1873536299765808
tracked_Traj_Set2_t1_post.nd2_crop,0.009029881147616384,0.1885245901639344
tracked_Traj_Set2_t1_post.nd2_crop,0.009046230377767873,0.18969555035128804
tracked_Traj_Set2_t1_post.nd2_crop,0.009077629546303836,0.19086651053864168
tracked_Traj_Set2_t1_post.nd2_crop,0.009172229908237434,0.1920374707259953
tracked_Traj_Set2_t1_post.nd2_crop,0.009322315761672662,0.19320843091334894
tracked_Traj_Set2_t1_post.nd2_crop,0.009370664001425156,0.19437939110070257
tracked_Traj_Set2_t1_post.nd2_crop,0.009370797412800457,0.1955503512880562
tracked_Traj_Set2_t1_post.nd2_crop,0.009383717243998004,0.19672131147540983
tracked_Traj_Set2_t1_post.nd2_crop,0.009605658889223472,0.19789227166276346
tracked_Traj_Set2_t1_post.nd2_crop,0.00964714534119037,0.1990632318501171
tracked_Traj_Set2_t1_post.nd2_crop,0.009648009545522808,0.20023419203747073
tracked_Traj_Set2_t1_post.nd2_crop,0.009665079962891085,0.20140515222482436
tracked_Traj_Set2_t1_post.nd2_crop,0.009997238092230123,0.202576112412178
tracked_Traj_Set2_t1_post.nd2_crop,0.010043113998479522,0.20374707259953162
tracked_Traj_Set2_t1_post.nd2_crop,0.010125808818173572,0.20491803278688525
tracked_Traj_Set2_t1_post.nd2_crop,0.010244769399175395,0.20608899297423888
tracked_Traj_Set2_t1_post.nd2_crop,0.010260712507999108,0.20725995316159251
tracked_Traj_Set2_t1_post.nd2_crop,0.01031885398811428,0.20843091334894615
tracked_Traj_Set2_t1_post.nd2_crop,0.010375849569358686,0.20960187353629978
tracked_Traj_Set2_t1_post.nd2_crop,0.010405965227515964,0.2107728337236534
tracked_Traj_Set2_t1_post.nd2_crop,0.010523169189511728,0.21194379391100704
tracked_Traj_Set2_t1_post.nd2_crop,0.01052644119565427,0.21311475409836064
tracked_Traj_Set2_t1_post.nd2_crop,0.010558516775953687,0.21428571428571427
tracked_Traj_Set2_t1_post.nd2_crop,0.010563761361606189,0.2154566744730679
tracked_Traj_Set2_t1_post.nd2_crop,0.010601722067088674,0.21662763466042154
tracked_Traj_Set2_t1_post.nd2_crop,0.010720577356815652,0.21779859484777517
tracked_Traj_Set2_t1_post.nd2_crop,0.010826458701968477,0.2189695550351288
tracked_Traj_Set2_t1_post.nd2_crop,0.01086009970181927,0.22014051522248243
tracked_Traj_Set2_t1_post.nd2_crop,0.01094059796178263,0.22131147540983606
tracked_Traj_Set2_t1_post.nd2_crop,0.011197717407982156,0.2224824355971897
tracked_Traj_Set2_t1_post.nd2_crop,0.011351529530880351,0.22365339578454332
tracked_Traj_Set2_t1_post.nd2_crop,0.011397183413117835,0.22482435597189696
tracked_Traj_Set2_t1_post.nd2_crop,0.011401856823033173,0.2259953161592506
tracked_Traj_Set2_t1_post.nd2_crop,0.01145064116494621,0.22716627634660422
tracked_Traj_Set2_t1_post.nd2_crop,0.011560409706757866,0.22833723653395785
tracked_Traj_Set2_t1_post.nd2_crop,0.011600773040727312,0.22950819672131148
tracked_Traj_Set2_t1_post.nd2_crop,0.011615059716179587,0.2306791569086651
tracked_Traj_Set2_t1_post.nd2_crop,0.011739948221976668,0.23185011709601874
tracked_Traj_Set2_t1_post.nd2_crop,0.011757026588088462,0.23302107728337237
tracked_Traj_Set2_t1_post.nd2_crop,0.011847248864949787,0.234192037470726
tracked_Traj_Set2_t1_post.nd2_crop,0.011856166479482197,0.23536299765807964
tracked_Traj_Set2_t1_post.nd2_crop,0.011968623470153381,0.23653395784543327
tracked_Traj_Set2_t1_post.nd2_crop,0.011987873490362885,0.23770491803278687
tracked_Traj_Set2_t1_post.nd2_crop,0.012056873673164747,0.2388758782201405
tracked_Traj_Set2_t1_post.nd2_crop,0.012158458120151717,0.24004683840749413
tracked_Traj_Set2_t1_post.nd2_crop,0.012297369493023833,0.24121779859484777
tracked_Traj_Set2_t1_post.nd2_crop,0.012304113103158066,0.2423887587822014
tracked_Traj_Set2_t1_post.nd2_crop,0.012319606539376068,0.24355971896955503
tracked_Traj_Set2_t1_post.nd2_crop,0.012463607228370211,0.24473067915690866
tracked_Traj_Set2_t1_post.nd2_crop,0.012485795192932966,0.2459016393442623
tracked_Traj_Set2_t1_post.nd2_crop,0.012496381765564075,0.24707259953161592
tracked_Traj_Set2_t1_post.nd2_crop,0.012569072340068264,0.24824355971896955
tracked_Traj_Set2_t1_post.nd2_crop,0.012607679908717582,0.24941451990632318
tracked_Traj_Set2_t1_post.nd2_crop,0.012670033612086523,0.2505854800936768
tracked_Traj_Set2_t1_post.nd2_crop,0.012737740790753294,0.25175644028103045
tracked_Traj_Set2_t1_post.nd2_crop,0.012746490503837218,0.2529274004683841
tracked_Traj_Set2_t1_post.nd2_crop,0.012836496338331706,0.2540983606557377
tracked_Traj_Set2_t1_post.nd2_crop,0.013099247680170234,0.25526932084309134
tracked_Traj_Set2_t1_post.nd2_crop,0.01313173036588985,0.25644028103044497
tracked_Traj_Set2_t1_post.nd2_crop,0.013162960641700453,0.2576112412177986
tracked_Traj_Set2_t1_post.nd2_crop,0.013467697947823086,0.25878220140515223
tracked_Traj_Set2_t1_post.nd2_crop,0.013468527001235265,0.25995316159250587
tracked_Traj_Set2_t1_post.nd2_crop,0.013621402549214222,0.2611241217798595
tracked_Traj_Set2_t1_post.nd2_crop,0.013744815908613308,0.26229508196721313
tracked_Traj_Set2_t1_post.nd2_crop,0.013783673559356781,0.26346604215456676
tracked_Traj_Set2_t1_post.nd2_crop,0.013826224084655498,0.2646370023419204
tracked_Traj_Set2_t1_post.nd2_crop,0.013849293408244798,0.265807962529274
tracked_Traj_Set2_t1_post.nd2_crop,0.01393560603569683,0.26697892271662765
tracked_Traj_Set2_t1_post.nd2_crop,0.013947998418051303,0.2681498829039813
tracked_Traj_Set2_t1_post.nd2_crop,0.013998894880953117,0.2693208430913349
tracked_Traj_Set2_t1_post.nd2_crop,0.014050635003724018,0.27049180327868855
tracked_Traj_Set2_t1_post.nd2_crop,0.014114900458316492,0.2716627634660422
tracked_Traj_Set2_t1_post.nd2_crop,0.014266074646586219,0.2728337236533958
tracked_Traj_Set2_t1_post.nd2_crop,0.014302789154298164,0.27400468384074944
tracked_Traj_Set2_t1_post.nd2_crop,0.014328864040979702,0.275175644028103
tracked_Traj_Set2_t1_post.nd2_crop,0.014338186739969986,0.27634660421545665
tracked_Traj_Set2_t1_post.nd2_crop,0.014547902270937135,0.2775175644028103
tracked_Traj_Set2_t1_post.nd2_crop,0.014562607663614948,0.2786885245901639
tracked_Traj_Set2_t1_post.nd2_crop,0.014577612507610032,0.27985948477751754
tracked_Traj_Set2_t1_post.nd2_crop,0.01459266271668509,0.2810304449648712
tracked_Traj_Set2_t1_post.nd2_crop,0.014741273209625984,0.2822014051522248
tracked_Traj_Set2_t1_post.nd2_crop,0.015079078013714628,0.28337236533957844
tracked_Traj_Set2_t1_post.nd2_crop,0.015314226256781381,0.28454332552693207
tracked_Traj_Set2_t1_post.nd2_crop,0.015333359241159219,0.2857142857142857
tracked_Traj_Set2_t1_post.nd2_crop,0.01534161959668379,0.28688524590163933
tracked_Traj_Set2_t1_post.nd2_crop,0.015902637754451086,0.28805620608899296
tracked_Traj_Set2_t1_post.nd2_crop,0.015918495735337004,0.2892271662763466
tracked_Traj_Set2_t1_post.nd2_crop,0.01599526527072157,0.2903981264637002
tracked_Traj_Set2_t1_post.nd2_crop,0.016156729473255256,0.29156908665105385
tracked_Traj_Set2_t1_post.nd2_crop,0.01624304199367174,0.2927400468384075
