FileName,MedianDiffusion,StandardError
tracked_Traj_Set2_t1_post.nd2_crop,0.04365061971034123,0.0036478152533096033
tracked_Traj_Set2_t1_post001.nd2_crop,0.03796700542855303,0.005041757694236844
tracked_Traj_Set2_t1_post002.nd2_crop,0.07618482221863608,0.0036626183305239427
tracked_Traj_Set2_t1_post003.nd2_crop,0.02238233939921274,0.0031171612582241324
tracked_Traj_Set2_t1_post004.nd2_crop,0.08194331776646738,0.004477203073302215
tracked_Traj_Set2_t1_post005.nd2_crop,0.04534174159807885,0.003531542303151862
tracked_Traj_Set2_t1_post006.nd2_crop,0.08134200379329777,0.004295400772651113
