FileName,N_total_tracks,N_short_excl,N_long_excl,frac_over20fr,N_analysed,MeanTrackLength,MedianD,MeanD,StdD,SEMD,MinD,MaxD,QualityFlag,MeanParticlesPerFrame
Traj_G_AMP_003.nd2_crop,13715,13421,0,0.0051,294,3.168282901932191,0.014949861648136657,0.02406675842387609,0.02527225414665884,0.001476420851667973,-0.005056490194031753,0.1290444448966076,PASS,
Traj_G_AP_001.nd2_crop,10762,10647,0,0.0017,115,2.7259803010592827,0.01352781167004112,0.023596641492180298,0.025733174886463633,0.002410132648561221,-0.0013602166607383556,0.12477356556946505,PASS,
Traj_Middle_Set1008.nd2_crop,10277,10124,0,0.0032,153,2.8953974895397487,0.017288578043600195,0.026769554587967766,0.026721382054820268,0.0021673902857555,-0.03189854237258057,0.15336330175189544,PASS,
Traj_Middle_Set1017.nd2_crop,9834,9676,0,0.0037,158,2.8906853772625585,0.018958084545554157,0.027542265135518555,0.02562382480317745,0.0020450038505312076,-0.014879372608220252,0.11440154520522913,PASS,
Traj_Middle_Set1035.nd2_crop,10271,10091,0,0.0029,180,2.9124720085678124,0.02075322922593667,0.027137167008101794,0.023483245961138995,0.0017552202123080447,-0.003348859736436028,0.13139197366028899,PASS,
Traj_set2_003.nd2_crop,10212,10016,0,0.0057,196,3.003819036427732,0.012207735072776837,0.019280437055729526,0.021308633385906398,0.0015259429313100813,-0.012696396823335886,0.13923731808726006,PASS,
