FileName,TrackLength,Frequency
tracked_Traj_PB_em2_001.nd2_crop,77.5,0
tracked_Traj_PB_em2_001.nd2_crop,82.5,0
tracked_Traj_PB_em2_001.nd2_crop,87.5,0
tracked_Traj_PB_em2_001.nd2_crop,92.5,0
tracked_Traj_PB_em2_001.nd2_crop,97.5,0
tracked_Traj_PB_em3.nd2_crop,2.5,0
tracked_Traj_PB_em3.nd2_crop,7.5,0
tracked_Traj_PB_em3.nd2_crop,12.5,124
tracked_Traj_PB_em3.nd2_crop,17.5,57
tracked_Traj_PB_em3.nd2_crop,22.5,28
tracked_Traj_PB_em3.nd2_crop,27.5,13
tracked_Traj_PB_em3.nd2_crop,32.5,12
tracked_Traj_PB_em3.nd2_crop,37.5,9
tracked_Traj_PB_em3.nd2_crop,42.5,3
tracked_Traj_PB_em3.nd2_crop,47.5,8
tracked_Traj_PB_em3.nd2_crop,52.5,4
tracked_Traj_PB_em3.nd2_crop,57.5,3
tracked_Traj_PB_em3.nd2_crop,62.5,2
tracked_Traj_PB_em3.nd2_crop,67.5,1
tracked_Traj_PB_em3.nd2_crop,72.5,0
tracked_Traj_PB_em3.nd2_crop,77.5,0
tracked_Traj_PB_em3.nd2_crop,82.5,0
tracked_Traj_PB_em3.nd2_crop,87.5,1
tracked_Traj_PB_em3.nd2_crop,92.5,1
tracked_Traj_PB_em3.nd2_crop,97.5,0
tracked_Traj_PB_em3001.nd2_crop,2.5,0
tracked_Traj_PB_em3001.nd2_crop,7.5,0
tracked_Traj_PB_em3001.nd2_crop,12.5,89
tracked_Traj_PB_em3001.nd2_crop,17.5,44
tracked_Traj_PB_em3001.nd2_crop,22.5,17
tracked_Traj_PB_em3001.nd2_crop,27.5,3
tracked_Traj_PB_em3001.nd2_crop,32.5,6
tracked_Traj_PB_em3001.nd2_crop,37.5,7
tracked_Traj_PB_em3001.nd2_crop,42.5,3
tracked_Traj_PB_em3001.nd2_crop,47.5,1
tracked_Traj_PB_em3001.nd2_crop,52.5,1
tracked_Traj_PB_em3001.nd2_crop,57.5,2
