cell_label,area_px,perimeter_px,circularity,centroid_x,centroid_y,n_trajectories,n_points
1,1197.0,148.8111831820431,0.6792550485216114,37.31913116123643,15.649122807017545,0,0
2,7107.0,355.0782104868019,0.7083503853929297,56.24004502603067,71.0330659912762,33,134
3,7357.0,380.2436867076458,0.63942055912704,120.07136060894386,47.765121652847625,21,112
4,8700.0,417.048773235279,0.6285725634171354,172.216091954023,87.65988505747127,44,174
5,4943.0,326.54520189781084,0.5825240507379599,227.51446489985838,41.113493829658104,5,14
6,9916.0,392.9360748630709,0.8070539677682921,315.6580274304155,46.59560306575232,2,20
7,3249.0,251.23759005323595,0.6468302730548149,414.99969221298863,20.056632810095415,4,16
8,2939.0,231.33809511662426,0.690104945505397,491.5256890098673,20.76794828172848,0,0
9,1164.0,208.2609306503489,0.3372463319480124,10.04896907216495,38.5,0,0
10,3591.0,274.59292911256335,0.598475766459029,574.8228905597326,59.505151768309666,1,2
11,5149.0,310.6639969244288,0.6704260871461184,460.78151097300446,86.67333462808313,3,14
12,7254.0,358.66399692442883,0.7086174575323501,391.8759305210918,91.20567962503446,12,24
13,8151.0,403.7300141024109,0.6284036273812067,528.0666175929334,95.05668016194332,13,52
14,3806.0,267.3980156401965,0.6689016818079478,245.48160798738834,105.29085654230163,37,112
15,7087.0,340.4507934888324,0.7683579609124964,671.7618174121632,93.321998024552,3,12
16,10099.0,492.1137443927346,0.5240313227907344,46.11644717298743,167.90008911773444,67,191
17,4251.0,270.5218613006978,0.7299552479126411,744.9219007292402,132.55445777464126,0,0
18,8840.0,401.87214972614186,0.6878382279746758,297.0509049773756,157.26504524886877,77,263
19,1338.0,146.6040764008565,0.7823009991962817,339.98505231689086,115.23168908819133,3,15
20,5481.0,306.8772003600252,0.7313755188456905,794.491151249772,154.4851304506477,1,3
21,7508.0,377.22034611053283,0.663046381898338,555.2591901971231,171.45857751731486,34,187
22,5500.0,397.5046173579947,0.43740948682142694,604.612,201.61018181818181,52,220
23,10600.0,500.0254326381661,0.532759914709871,145.77301886792452,180.89207547169812,90,269
24,4074.0,258.5929291125633,0.7655923720405506,869.9182621502209,144.68507609229258,0,0
25,4470.0,265.4041122946064,0.7974474831121434,434.0986577181208,156.86979865771812,65,277
26,7910.0,366.9716087690037,0.7381105552138425,665.0857142857143,169.80922882427308,31,110
27,4918.0,316.56349186104046,0.6167039539274218,476.92740951606345,194.0412769418463,47,220
28,3993.0,274.69343417595167,0.6649861750095989,908.9962434259955,175.8825444527924,0,0
29,5644.0,324.97770542341357,0.6715675968618747,384.96846208362865,199.52675407512402,84,345
30,17850.0,518.7594513539337,0.8335200286251515,244.65882352941176,252.2379831932773,149,426
31,17942.0,644.7777413171634,0.5423262716060439,811.1183257161966,274.21714413108907,18,54
32,5783.0,319.10259710444143,0.7136781139733581,716.6090264568563,221.97959536572714,21,51
33,1505.0,208.74011537017762,0.4340447680436638,8.396013289036544,225.19335548172756,7,23
34,18288.0,609.747258045114,0.6181250798241538,907.8718285214348,290.84962817147857,30,94
35,4073.0,279.72287142747456,0.6541364032083793,340.8158605450528,243.30247974465996,48,142
36,10102.0,423.53910524340097,0.7076690442974339,990.0494951494753,287.4123935854286,5,12
37,14886.0,497.90663761154804,0.7545569903795962,538.0094048098885,305.9991938734381,62,164
38,15772.0,517.9726547895302,0.738725289565423,441.53550595992897,303.69192239411615,73,193
39,19939.0,559.4041122946064,0.8006854343416883,92.00967952254376,292.6094086965244,132,369
40,20399.0,606.6417023478424,0.6965530827018482,630.6008137653806,340.83754105593414,55,123
41,14803.0,478.65894629054543,0.81190878822812,732.1671282848072,353.8977909883132,27,103
42,20771.0,582.0142853498728,0.7705485028508089,373.8180155023831,388.1354773482259,149,431
43,16221.0,524.5340546095176,0.7408667592328732,234.82325380679367,375.1163306824487,180,527
44,3242.0,256.4386001800126,0.6195210672604553,32.7143738433066,367.95249845774214,0,0
45,20206.0,608.4406922210658,0.6858887967049673,82.90285063842423,454.2821439176482,232,661
46,7817.0,351.2375900532359,0.7962473475812906,986.7139567609057,414.9146731482666,5,11
47,16608.0,555.3635277547903,0.6766630938581859,518.4620062620423,464.29774807321775,149,465
48,3028.0,237.3380951166243,0.6755085185383601,21.994715984147952,422.1089828269485,30,74
49,7469.0,346.7766952966369,0.7804992972195005,185.00615878966394,459.72700495380906,61,171
50,22712.0,666.239682094289,0.6429900478655378,711.6462222613596,480.08171891511097,66,162
51,20972.0,583.7838379715732,0.7732956697868902,866.7865248903299,508.90754339118826,32,80
52,15450.0,506.17366491630685,0.7577732245882377,274.4066666666667,506.90686084142396,192,561
53,21199.0,573.5290039756343,0.8098684263364151,406.1136374357281,544.8692391150526,304,892
54,1684.0,201.46803743153546,0.5213623187314353,1012.0326603325416,506.60926365795723,1,4
55,10031.0,388.4751801064719,0.8352712649037425,156.97228591366763,552.8498654172066,177,475
56,18788.0,556.8599564173221,0.7613746930144734,961.2972109857355,592.3002448371301,47,201
57,3352.0,261.86500705120545,0.6142694810749518,23.699880668257755,560.8400954653938,82,322
58,15890.0,542.7005768508881,0.6779742429632907,563.1062303335431,590.8191315292637,188,588
59,15504.0,525.0548698896889,0.7067148903068968,681.7286506707947,585.1727296181631,94,266
60,4729.0,322.3624817342637,0.5718606280628511,96.85282300697821,597.5132163248044,174,610
61,9330.0,423.85385976291224,0.6526182630940152,814.7810289389067,621.295605573419,42,155
62,6400.0,376.0254326381661,0.568794513731521,223.14359375,617.74484375,232,829
63,7097.0,362.4041122946064,0.6790448113545341,322.1130054952797,617.8881217415809,163,664
64,3114.0,231.75840533340724,0.7285468492993405,54.72414900449583,625.3863198458574,54,170
65,3258.0,304.953318805774,0.4402447804892653,13.658686310620013,644.9254143646409,54,173
66,4149.0,271.04877323527904,0.7096732031602282,470.3070619426368,639.4246806459388,74,257
67,4060.0,273.79393923934,0.680594189542186,151.1448275862069,648.176354679803,133,486
68,5679.0,320.08430714121175,0.6965510767664072,404.63514703292833,670.9304455009685,196,741
69,3574.0,275.27922061357856,0.5926762879733724,711.6127588136542,655.423614997202,45,196
70,4477.0,268.1076477383248,0.7826697588761914,247.5338396247487,672.5773955773956,156,615
71,3559.0,233.1370849898476,0.8228394931893865,93.74796291093004,675.5049171115481,140,528
72,5576.0,338.97770542341357,0.6098041252056651,778.4869081779053,698.0428622668579,70,263
73,5934.0,310.79393923934,0.7719911538606015,532.8838894506235,679.8166498146276,125,460
74,5142.0,284.9066376115481,0.7960435021017424,325.0079735511474,682.1215480357837,215,726
75,5813.0,327.86500705120545,0.6795478659791837,848.7670738001032,695.6069155341476,70,418
76,3210.0,232.27922061357856,0.7476428359013557,179.13115264797509,698.186292834891,148,509
77,9387.0,440.45183950935893,0.6080507460192941,904.6175561947374,750.5645041014169,98,383
78,3313.0,252.69343417595164,0.651993677963451,665.2912767884093,688.5336552973137,60,197
79,5562.0,357.95436482630055,0.5454884049893663,958.9870550161812,692.3971592952175,19,58
80,3520.0,245.69343417595164,0.7327661957665345,38.31193181818182,701.3380681818181,111,381
81,5282.0,340.64065632731587,0.5720253811450684,610.5437334343052,721.325823551685,147,589
82,7916.0,456.8244225113894,0.47666912416562607,339.79724608388074,772.3220060636685,344,1243
83,3967.0,253.80613254815975,0.7738696980589197,454.04234938240484,714.7181749432821,108,350
84,5693.0,306.492424049175,0.761573037191278,729.0876515018443,730.7602318636923,109,457
85,10027.0,463.78279195104676,0.5858030352866382,976.9738705495163,791.3929390645258,45,147
86,4443.0,262.2081528017131,0.8120706140845023,275.1377447670493,729.631555255458,168,630
87,3486.0,234.20815280171308,0.7986072143672668,132.61933448078025,735.6916236374068,101,386
88,6417.0,337.74725804511405,0.7069004195486427,60.5365435561789,757.4799750662303,164,543
89,7511.0,342.1076477383248,0.8064585679833819,526.8401011849288,746.7028358407669,117,517
90,3234.0,246.79393923933998,0.6672381958504466,218.42980828695116,753.7291280148423,89,308
