FileName,MedianDiffusion,StandardError
tracked_Traj_Set7.nd2_crop,0.06679771081020863,0.005755326644271103
tracked_Traj_Set7001.nd2_crop,0.04163483175308469,0.004343838515305757
tracked_Traj_Set8.nd2_crop,0.06344622244300299,0.004715207676441233
tracked_Traj_Set8002.nd2_crop,0.03529465538861653,0.0047837352968350035
tracked_Traj_Set8004.nd2_crop,0.0844382991789093,0.00413024865902529
tracked_Traj_Set8006.nd2_crop,0.08642022303333116,0.004312692476189335
tracked_Traj_Set9002.nd2_crop,0.03932016675413115,0.005501724038900353
tracked_Traj_Set9003.nd2_crop,0.06387311856096459,0.005693653808552103
