FileName,MedianDiffusion,MeanDiffusion,StdDiffusion,SEMDiffusion,NumTrajectories,MinDiffusion,MaxDiffusion,NumTracks,MeanTrackLength
tracked_Traj_Set7.nd2_crop,0.06679771081020863,0.10084215667578103,0.11159992418513817,0.005755326644271103,376,-0.015132408448521352,0.7185088323414849,376,16.170212765957448
tracked_Traj_Set7001.nd2_crop,0.04163483175308469,0.0817579533692999,0.09790514791318836,0.004343838515305757,508,-0.0123494529702865,0.5743925540787554,508,15.429133858267717
tracked_Traj_Set8.nd2_crop,0.06344622244300299,0.09909602955430984,0.10721266638941811,0.004715207676441233,517,-0.015305480628000948,0.7119751829008432,517,15.170212765957446
tracked_Traj_Set8002.nd2_crop,0.03529465538861653,0.07005705192332323,0.09288333821574123,0.0047837352968350035,377,-0.022361277520433712,0.6777733662337581,377,16.888594164456233
tracked_Traj_Set8004.nd2_crop,0.0844382991789093,0.1180283534417605,0.11696700858051778,0.00413024865902529,802,-0.013674405354823744,0.6916683572603582,802,15.901496259351621
tracked_Traj_Set8006.nd2_crop,0.08642022303333116,0.10922572148049924,0.09872204308334777,0.004312692476189335,524,-0.029952224106450754,0.449710384596974,524,15.24618320610687
tracked_Traj_Set9002.nd2_crop,0.03932016675413115,0.07727934786739908,0.09106973738656898,0.005501724038900353,274,-0.03038094037921941,0.5544153118740085,274,15.510948905109489
tracked_Traj_Set9003.nd2_crop,0.06387311856096459,0.11114822635769508,0.1214497864538927,0.005693653808552103,455,-0.012912456668511074,0.799581108925919,455,16.35164835164835
