FileName,N_total_tracks,N_short_excl,N_long_excl,frac_over20fr,N_analysed,MeanTrackLength,MedianD,MeanD,StdD,SEMD,MinD,MaxD,QualityFlag,MeanParticlesPerFrame
Traj_Set1_001.nd2_crop.tif,11092,10629,139,0.0125,324,3.4915254237288136,0.0174794534594776,0.025447216827863994,0.026230930169822492,0.0014595279969612212,-0.010468222058178758,0.21296217436392237,PASS,
Traj_Set1_002.nd2_crop.tif,10007,9830,39,0.0039,138,2.8600979314479864,0.017654339243872774,0.02538715803700405,0.02654354234345326,0.0022677678664058394,-0.002678227207211482,0.21864757269277948,PASS,
Traj_Set1_006.nd2_crop.tif,11337,10903,123,0.0108,311,3.414307135926612,0.0191940828643239,0.02718524204040412,0.02542024622177197,0.001443772967112963,-0.002647118741021298,0.17369371548592544,PASS,
Traj_Set2_003.nd2_crop.tif,13341,12917,104,0.0078,320,3.261374709542013,0.015440778862373827,0.021399927648639495,0.02312981537530682,0.001295021040842586,-0.00765274495711201,0.18930042008519618,PASS,
Traj_Set2_005.nd2_crop.tif,840,840,0,0.0,0,2.7071428571428573,,,,,,,FAIL_no_tracks,
