track_id,length,D,offset,r_squared,embryo
4,19,0.012579040601497067,0.00824253417132147,0.9698540873520187,Traj_Set1_001.nd2_crop.tif
11,10,0.002404127408287143,0.0012293080238687593,1.0,Traj_Set1_001.nd2_crop.tif
12,17,0.023042526796676014,0.0038471831333273814,0.940720884933353,Traj_Set1_001.nd2_crop.tif
15,16,0.029130602160636065,-0.0010468874578753464,0.9261499501311312,Traj_Set1_001.nd2_crop.tif
36,14,0.020792856110201267,-0.0002045446265331193,0.9956453116685064,Traj_Set1_001.nd2_crop.tif
38,18,0.025250585093680025,-0.00294449929157359,0.9665395011556326,Traj_Set1_001.nd2_crop.tif
45,12,0.029072770968545054,-0.0044177590775103985,0.9997098535692616,Traj_Set1_001.nd2_crop.tif
75,11,0.022751862610970095,0.0025493414202508976,1.0,Traj_Set1_001.nd2_crop.tif
83,19,0.010763383086664684,-0.00014804639940616205,0.9595189443936505,Traj_Set1_001.nd2_crop.tif
124,11,0.04816643152845564,-0.011932344377470863,1.0,Traj_Set1_001.nd2_crop.tif
132,12,0.005103933687063563,0.001967204921919909,0.913720460537892,Traj_Set1_001.nd2_crop.tif
135,11,0.05306762721511265,-0.010283743271877779,1.0,Traj_Set1_001.nd2_crop.tif
137,13,0.03580842411893915,-0.008351795630512993,0.9707458115772046,Traj_Set1_001.nd2_crop.tif
141,11,0.024599393254215927,0.0006922472603219202,1.0,Traj_Set1_001.nd2_crop.tif
190,12,0.015539193544203507,-0.002416727476340238,0.9850765001557243,Traj_Set1_001.nd2_crop.tif
200,12,0.0026515296474745923,0.00089763649016059,0.9996010247056326,Traj_Set1_001.nd2_crop.tif
204,11,0.02083067985807928,-0.0020765743645092304,1.0,Traj_Set1_001.nd2_crop.tif
208,10,0.03680718769578844,-1.3939250540696144e-05,1.0,Traj_Set1_001.nd2_crop.tif
212,11,0.015131419469405542,0.0006009077306282717,1.0,Traj_Set1_001.nd2_crop.tif
217,15,0.012358512946731327,0.003955645732937223,0.9014399102248783,Traj_Set1_001.nd2_crop.tif
236,12,0.0007687301221182953,0.002320653241574983,0.37850256149262373,Traj_Set1_001.nd2_crop.tif
239,11,0.00826083508379074,0.0011119803049751567,1.0,Traj_Set1_001.nd2_crop.tif
317,15,0.03731953906508213,0.0002823407495777279,0.9974059266311356,Traj_Set1_001.nd2_crop.tif
337,10,0.006006999504300691,0.005376888597296349,1.0,Traj_Set1_001.nd2_crop.tif
348,10,0.01338191180485516,0.005212111151086961,1.0,Traj_Set1_001.nd2_crop.tif
352,13,-0.0018836089762957078,0.010112018692599712,0.08265052519886928,Traj_Set1_001.nd2_crop.tif
389,17,0.0065843254991977025,0.003035580934017167,0.7033652359750137,Traj_Set1_001.nd2_crop.tif
407,15,0.028143175116367228,-0.0004475832939898083,0.9874318558777109,Traj_Set1_001.nd2_crop.tif
473,17,0.017843122945230935,-0.00197003067121846,0.9963462226745665,Traj_Set1_001.nd2_crop.tif
482,11,0.022912138884664084,-0.0037767812961203157,1.0,Traj_Set1_001.nd2_crop.tif
552,12,0.03423969982523641,0.002988270280663085,0.991133941219373,Traj_Set1_001.nd2_crop.tif
571,12,0.07868367917211017,-0.018127675454932216,0.9927457561991901,Traj_Set1_001.nd2_crop.tif
575,16,0.005874921441781163,0.001033009153700495,0.9657974978461593,Traj_Set1_001.nd2_crop.tif
592,12,0.0005633708659359602,0.003519180563813921,0.09351534126901218,Traj_Set1_001.nd2_crop.tif
685,15,0.028874808733954576,0.002261399031127571,0.9018547013140268,Traj_Set1_001.nd2_crop.tif
777,15,0.019539297485402826,0.002349744680150471,0.9969709050830102,Traj_Set1_001.nd2_crop.tif
815,17,0.015190572560717923,0.0012739961709924978,0.9954868623037728,Traj_Set1_001.nd2_crop.tif
824,13,0.010800816150006852,0.0038423850945785466,0.9716298196166797,Traj_Set1_001.nd2_crop.tif
846,20,0.005631743709505539,0.0067680315010515855,0.9895243977182199,Traj_Set1_001.nd2_crop.tif
902,19,0.0010408141353148636,0.003418582262182338,0.4067664167333154,Traj_Set1_001.nd2_crop.tif
959,14,0.0022856290283306217,0.004172710216648822,0.487323389126886,Traj_Set1_001.nd2_crop.tif
1014,14,0.013436705098412115,0.0019199860930929264,0.9989685886037393,Traj_Set1_001.nd2_crop.tif
1040,18,0.017181062390988114,0.0006540489599896902,0.9986677327224212,Traj_Set1_001.nd2_crop.tif
1042,16,0.011831411735178102,0.013536757150141836,0.9040767587043674,Traj_Set1_001.nd2_crop.tif
1138,14,0.006612291265223912,0.007326755738532394,0.9863121777860687,Traj_Set1_001.nd2_crop.tif
1218,14,0.014370076906732076,0.0038725520608926555,0.999839539976686,Traj_Set1_001.nd2_crop.tif
1270,19,0.024873707336321854,-0.005645355745556748,0.9983220357917502,Traj_Set1_001.nd2_crop.tif
1285,20,0.04957683100238279,-0.01037146100054456,0.9826086734490057,Traj_Set1_001.nd2_crop.tif
1295,13,0.025833473903442043,0.00746792863472857,0.9989632190569588,Traj_Set1_001.nd2_crop.tif
1320,17,0.0062229760066962805,0.0028384306583560076,0.8535822513155762,Traj_Set1_001.nd2_crop.tif
1322,15,0.029284650556870673,0.009825113358702021,0.9995559200906684,Traj_Set1_001.nd2_crop.tif
1337,15,0.048933714770110284,-0.010007483527512004,0.9858991413467043,Traj_Set1_001.nd2_crop.tif
1344,10,0.04806453259162952,0.013666550702268986,1.0,Traj_Set1_001.nd2_crop.tif
1375,11,0.016131406278242274,0.004971587430066106,1.0,Traj_Set1_001.nd2_crop.tif
1406,10,0.02206538760688782,-0.0009996088355117784,1.0,Traj_Set1_001.nd2_crop.tif
1411,11,0.050214659080956896,-0.0049226612568191,1.0,Traj_Set1_001.nd2_crop.tif
1415,12,0.021141124638668924,-6.599291679633011e-05,0.9701371162268262,Traj_Set1_001.nd2_crop.tif
1571,12,0.013123212507010295,0.0009637553120967827,0.9822257606137264,Traj_Set1_001.nd2_crop.tif
1625,14,0.047197093415326026,-0.006247914639583222,0.9996754572172684,Traj_Set1_001.nd2_crop.tif
1714,12,0.02539844869551135,-0.005126401990402139,0.9909260614960267,Traj_Set1_001.nd2_crop.tif
1716,19,0.007799467851398404,0.009129108491766538,0.9756825472292974,Traj_Set1_001.nd2_crop.tif
1745,19,0.0065796675227302115,-4.482419362191736e-05,0.9986696276768697,Traj_Set1_001.nd2_crop.tif
1766,11,0.01371297908530428,-0.0014217787197048162,1.0,Traj_Set1_001.nd2_crop.tif
1779,10,0.01766831143037542,0.0048257109753251344,1.0,Traj_Set1_001.nd2_crop.tif
1786,13,0.009460226431845986,0.007283783539941076,0.997435748674992,Traj_Set1_001.nd2_crop.tif
1806,11,0.038703123784765134,-3.649005929641182e-05,1.0,Traj_Set1_001.nd2_crop.tif
1893,11,0.02218276539240501,0.0011758912405794404,1.0,Traj_Set1_001.nd2_crop.tif
1907,14,0.043375542658966725,-0.0005923835488424977,0.9998218538566217,Traj_Set1_001.nd2_crop.tif
1919,14,-0.00022433745262286417,0.003785003378819382,0.019688197048817302,Traj_Set1_001.nd2_crop.tif
1928,14,0.012436124784879644,0.007609829420340352,0.944326670850679,Traj_Set1_001.nd2_crop.tif
1970,13,0.005247640087047004,0.002001189860633744,0.9054493356498807,Traj_Set1_001.nd2_crop.tif
2038,11,0.03231638013332171,-0.0006052983558430446,1.0,Traj_Set1_001.nd2_crop.tif
2046,12,0.016443850386187352,0.005080340568403086,0.9174124505850296,Traj_Set1_001.nd2_crop.tif
2060,13,0.04796607045901065,0.004093451830254885,0.9978184594703396,Traj_Set1_001.nd2_crop.tif
2085,17,0.037650728954673814,-0.012960185631172808,0.9757225044952043,Traj_Set1_001.nd2_crop.tif
2102,12,0.014844305330132992,-0.0008257369899331006,0.9814384350143175,Traj_Set1_001.nd2_crop.tif
2220,10,0.052044348975118206,-0.0026812684330250526,1.0,Traj_Set1_001.nd2_crop.tif
2370,18,0.02675888426901831,-0.004041361025382656,0.9950150304013787,Traj_Set1_001.nd2_crop.tif
2386,20,0.004108794573396491,0.003858228032878759,0.9205060400032737,Traj_Set1_001.nd2_crop.tif
2429,11,0.005947949273496174,0.0019916801705167036,1.0,Traj_Set1_001.nd2_crop.tif
2519,14,0.21296217436392237,-0.0639050906286362,0.988463926975263,Traj_Set1_001.nd2_crop.tif
2606,11,0.0030615918465493755,0.00045331429248067213,1.0,Traj_Set1_001.nd2_crop.tif
2639,12,0.017851786270211292,-0.003327148092134721,0.973334403479969,Traj_Set1_001.nd2_crop.tif
2648,11,-0.010468222058178758,0.024312034630944102,1.0,Traj_Set1_001.nd2_crop.tif
2649,10,0.00878259516310144,0.007512953390536318,1.0,Traj_Set1_001.nd2_crop.tif
2655,11,0.005517699121080179,0.0039042657618215387,1.0,Traj_Set1_001.nd2_crop.tif
2664,12,0.019331457921912914,0.00517387629920408,0.9988793508546784,Traj_Set1_001.nd2_crop.tif
2684,16,0.051553540136068,-0.012031423289811187,0.9974172225445385,Traj_Set1_001.nd2_crop.tif
2685,19,0.09212407509284712,-0.02634285742374034,0.9877324437983142,Traj_Set1_001.nd2_crop.tif
2729,13,0.005384343986082949,0.005793957025600617,0.7507097404334306,Traj_Set1_001.nd2_crop.tif
2744,16,0.10969738084723792,-0.03202275599283269,0.9857320395827642,Traj_Set1_001.nd2_crop.tif
2750,19,0.018390687131105345,0.0009542404198478849,0.9986476449512873,Traj_Set1_001.nd2_crop.tif
2758,20,0.004716693831315354,0.006780839897134283,0.8948109852607316,Traj_Set1_001.nd2_crop.tif
2774,20,0.028751819150448367,-0.005085092202401803,0.9917044647151205,Traj_Set1_001.nd2_crop.tif
2855,11,0.03540641249364451,-0.006140133125178094,1.0,Traj_Set1_001.nd2_crop.tif
2870,17,0.017918847123202193,0.007909282923750338,0.9293709088581444,Traj_Set1_001.nd2_crop.tif
2921,18,0.0016026387875876802,0.009580412268729745,0.12757843201260322,Traj_Set1_001.nd2_crop.tif
2928,20,0.04472164152874523,-0.0032923485667910026,0.9893664503396055,Traj_Set1_001.nd2_crop.tif
3005,14,0.02453588259560079,0.0060794432065607645,0.9986334667920359,Traj_Set1_001.nd2_crop.tif
3065,20,0.0032923242834432902,0.005957242584962178,0.9299417436381581,Traj_Set1_001.nd2_crop.tif
3091,10,0.059938966867125805,-0.006786827302601818,1.0,Traj_Set1_001.nd2_crop.tif
3103,13,0.02728410505031947,-0.001616315780999306,0.9995012773482306,Traj_Set1_001.nd2_crop.tif
3138,16,-0.004013978889319351,0.011948184001315604,0.8264204446646429,Traj_Set1_001.nd2_crop.tif
3221,15,0.020815329878527952,-0.0029237344989770436,0.9915067168605411,Traj_Set1_001.nd2_crop.tif
3289,11,0.023367755301846826,-0.003149167672230431,1.0,Traj_Set1_001.nd2_crop.tif
3310,15,0.015086794790553646,0.008584909208058376,0.9263700318912118,Traj_Set1_001.nd2_crop.tif
3321,11,0.04072239877847594,-0.006083749201815763,1.0,Traj_Set1_001.nd2_crop.tif
3337,20,0.025338600187285454,-0.001923275225305186,0.9890742198548139,Traj_Set1_001.nd2_crop.tif
3371,11,0.01292025647224235,0.011981292120924214,1.0,Traj_Set1_001.nd2_crop.tif
3406,17,0.00823806796108077,0.003265955814862606,0.968796095188408,Traj_Set1_001.nd2_crop.tif
3436,10,0.017365054316498048,0.0029841676719628905,1.0,Traj_Set1_001.nd2_crop.tif
3543,11,0.01638946088690154,0.0056443186017541246,1.0,Traj_Set1_001.nd2_crop.tif
3544,12,0.00991992011924043,0.0016988146552831987,0.9799960832408803,Traj_Set1_001.nd2_crop.tif
3681,20,0.016029197909319136,-0.0007822828778913141,0.9952919703305771,Traj_Set1_001.nd2_crop.tif
3688,15,0.026498354807953404,-0.0028087595908032003,0.9999298368980529,Traj_Set1_001.nd2_crop.tif
3704,14,0.06383687718508746,-0.014759251062427066,0.9935977232160916,Traj_Set1_001.nd2_crop.tif
3741,11,0.012196182769566593,0.003823692733022771,1.0,Traj_Set1_001.nd2_crop.tif
3762,17,0.010947760637000727,0.004149863512139404,0.9575842827503875,Traj_Set1_001.nd2_crop.tif
3841,17,0.0054312795870749475,0.0008229180864524782,0.9673222980308207,Traj_Set1_001.nd2_crop.tif
3853,11,0.0027231130237208396,0.0022991596892153856,1.0,Traj_Set1_001.nd2_crop.tif
3855,12,0.01650650562038807,0.0030698010680753145,0.9753732818457623,Traj_Set1_001.nd2_crop.tif
3861,10,0.04808455182014759,0.00981430297507026,1.0,Traj_Set1_001.nd2_crop.tif
3921,20,0.0127947944896036,0.003620795076412768,0.9762081670885159,Traj_Set1_001.nd2_crop.tif
