embryo,overall_cv,MeanD_part5,CV_part5,N_part5,MeanD_part10,CV_part10,N_part10,MeanD_part15,CV_part15,N_part15,MeanD_part20,CV_part20,N_part20
Set7,0.30438189050328657,0.02252670292385957,1.76443190559063,1107.0,0.02074925910895619,1.3183302016796352,515.0,0.012770168819178397,1.2640064481008524,175.0,0.010607592057016616,1.365569999915592,98.0
Set7001,0.25561470495143906,0.019048438254556287,2.03174267302591,1417.0,0.018321991864258595,1.3398405485414067,648.0,0.01206654053442479,1.3300881382023149,215.0,0.010283336611121331,1.2639949875089866,99.0
Set8,0.30114887340173246,0.022797076633308218,1.7205883058754845,1422.0,0.021891505374902014,1.2301582379026053,664.0,0.013644001093452022,1.2376471484783307,193.0,0.010710627841137464,1.1273438903003774,106.0
Set8002,0.30139101206972224,0.016856815161039543,1.9919769381360581,1157.0,0.01515896681888622,1.5141865527365514,529.0,0.008944814406461098,1.3302854269072149,206.0,0.00840681861770628,1.4133459697286872,103.0
Set8004,0.26780602317568186,0.026279264888085314,1.6110094218306918,2313.0,0.025821405115141964,1.161334171016719,1070.0,0.017164702357484254,1.1497012137242975,358.0,0.013435193350552316,1.052097553993986,180.0
Set8006,0.22626547579463346,0.026179891471585205,1.561989473685428,1441.0,0.024020831074503403,1.0654066428348608,664.0,0.019231785432342913,1.0682241081852717,210.0,0.01393139626438185,1.176730894785301,99.0
Set9002,0.25246715605413644,0.01847684796092352,1.8926515232192591,773.0,0.017945447239262058,1.4250492560659362,359.0,0.012085097491965706,1.3412668483324857,119.0,0.009924534306604378,1.3796260069858728,56.0
Set9003,0.2959861697757577,0.022222763299947632,1.8136126625350357,1353.0,0.023575928206644618,1.256436350302961,627.0,0.015605422366836215,1.2652812734764214,226.0,0.010371772926392945,1.041166100356058,116.0
