FileName,MedianDiffusion,StandardError
tracked_Traj_Set2_003.nd2_crop.tif,0.019130231051555813,0.0035717269046487703
tracked_Traj_Set1_001.nd2_crop.tif,0.022651472651149897,0.0027334040609013374
tracked_Traj_Set2_005.nd2_crop.tif,,
tracked_Traj_Set1_006.nd2_crop.tif,0.024048984748966752,0.003135036889397643
tracked_Traj_Set1_002.nd2_crop.tif,0.023781380156298736,0.004689933593130535
