FileName,N_total_tracks,N_short_excl,N_long_excl,frac_over20fr,N_analysed,MeanTrackLength,MedianD,MeanD,StdD,SEMD,MinD,MaxD,QualityFlag,MeanParticlesPerFrame
Traj_G_AMP_003.nd2_crop,14334,13803,100,0.007,431,3.709153062648249,0.05744594268815357,0.07692907266767043,0.07409626484610495,0.0035732391871671947,-0.006521688258132581,0.4061323090504091,PASS,
Traj_G_AP_001.nd2_crop,13187,12898,41,0.0031,248,3.142640479259877,0.0637274634748948,0.0914916042124967,0.09485277293709561,0.0060353374145875145,-0.050982291983031995,0.4725133750363351,PASS,
Traj_Middle_Set1008.nd2_crop,11574,11262,52,0.0045,260,3.3863832728529464,0.05548522954029287,0.07459487248669817,0.0683544956850167,0.004247341698892886,-0.053764401250201675,0.31844458867102765,PASS,
Traj_Middle_Set1017.nd2_crop,11418,11127,58,0.0051,233,3.3151164827465407,0.056688573325160196,0.08487463826098142,0.08504071742011834,0.005583196626133705,-0.025930816040647824,0.5561793531203773,PASS,
Traj_Middle_Set1035.nd2_crop,11567,11224,50,0.0043,293,3.381948647013054,0.05696502526717072,0.08303158223587938,0.07848127923171015,0.004592769477349606,-0.006149307853628785,0.4400998614560741,PASS,
Traj_set2_003.nd2_crop,11527,11214,72,0.0062,241,3.4332436887308058,0.04487655857377031,0.07720355800292789,0.08398244249880442,0.005421043352861525,-0.04118027932513618,0.4293146565769029,PASS,
